date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:21	2118837/2118837	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:01%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e7253e5d275c355f3c3939/1726424384661/Untitled+design-6.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e7253e5d275c355f3c3939/1726424384661/Untitled+design-6.png	(from https://www.largetutoring.com/about)
20:45:23	1401108/1401108	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:11%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/638667811d0e3c4beb0ee5d2/1669752707289/Untitled+design-12.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/638667811d0e3c4beb0ee5d2/1669752707289/Untitled+design-12.png	(from https://www.largetutoring.com/about)
20:45:27	943560/943560	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:19%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/64860e12353d9549e4625bb5/1686507027585/Untitled+design-2.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/64860e12353d9549e4625bb5/1686507027585/Untitled+design-2.png	(from https://www.largetutoring.com/about)
20:45:28	1378573/1378573	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:21%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e72399ddaa92526b7b0187/1726423962564/Untitled+design-4.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e72399ddaa92526b7b0187/1726423962564/Untitled+design-4.png	(from https://www.largetutoring.com/about)
20:45:29	1709198/1709198	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:14%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e7215b6f8ad57146620306/1726423389782/Untitled+design-2.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e7215b6f8ad57146620306/1726423389782/Untitled+design-2.png	(from https://www.largetutoring.com/about)
20:45:30	10021/10021	---M--	200	added ('OK')	image/png	etag:CNONw/va4/wCEAE=	C:\Users\kndub\OneDrive\Documents\BrightStarz\photos\brightstarz_logo-removebg-preview.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/b7519562-b31d-4413-bc1b-02b05c390a4e/LT_Apple_WHITE_RGB.png	(from https://www.largetutoring.com/about)
20:45:31	363959/363959	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:29%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/6194a1b1547a635155f27fe3/1637130673614/Untitled+design.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/6194a1b1547a635155f27fe3/1637130673614/Untitled+design.png	(from https://www.largetutoring.com/about)
20:45:34	262055/262055	---M--	200	added ('OK')	image/jpeg	etag:CLCP7J7szesCEAE=	C:\Users\kndub\OneDrive\Documents\BrightStarz\photos\brightstarz_logo-removebg-preview.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1599165621486-X645K38HLPO5Y7C8Z25Q/notebook-2637726_v02.jpg	(from https://www.largetutoring.com/testimonials)
20:45:34	362027/362027	---M--	200	added ('OK')	application/rss+xml	etag:W/%22043a50708dda3816e32262b3e85e873f%22	https://www.largetutoring.com/blog?format=rss	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/bloga409	(from https://www.largetutoring.com/blog)
20:45:41	1533822/1533822	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:23%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/652da31e13a8971e7bd88f9e/1697489696378/Untitled+design-3.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/652da31e13a8971e7bd88f9e/1697489696378/Untitled+design-3.png	(from https://www.largetutoring.com/about)
20:45:41	604254/604254	---M--	200	added ('OK')	image/jpeg	etag:CLHWxozUy+sCEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1599090432854-4DYBTU0XHXYJRP2BKXD9/_1500651-2.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1599090432854-4DYBTU0XHXYJRP2BKXD9/_1500651-2.jpg	(from https://www.largetutoring.com/blog)
20:45:42	114040/114040	---MCZ	200	added ('OK')	text/html	etag:W/%22b440d286c9aa275c471ac67edd56b899--gzip%22	https://www.largetutoring.com/blog/track-your-study-hours-like-a-pro-8-week-study-tracker-sheet	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/track-your-study-hours-like-a-pro-8-week-study-tracker-sheet.html	(from https://www.largetutoring.com/blog)
20:45:45	1911566/1911566	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jan%202025%2018:45:27%20GMT	https://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e7288aa603764a36b3a4ff/1726425228886/Untitled+design-10.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/66e7288aa603764a36b3a4ff/1726425228886/Untitled+design-10.png	(from https://www.largetutoring.com/about)
20:45:46	99204/99204	---MCZ	200	added ('OK')	text/html	etag:W/%222c15aa2a8edbd61e5aff8e664b6f5fc2--gzip%22	https://www.largetutoring.com/blog/meet-clara-a-future-physicians-journey-begins-with-mini-med-school	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/meet-clara-a-future-physicians-journey-begins-with-mini-med-school.html	(from https://www.largetutoring.com/blog)
20:45:47	1356335/1356335	---M--	200	added ('OK')	image/png	etag:CI/qhLyTqooDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1734278655991-OHYGFE1NUVXH86CRQOV3/interview+andrew+-+blog.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1734278655991-OHYGFE1NUVXH86CRQOV3/interview+andrew+-+blog.png	(from https://www.largetutoring.com/blog)
20:45:48	148403/148403	---MCZ	200	added ('OK')	text/html	etag:W/%22b0f00d57a5b9758e8f31315f67887480--gzip%22	https://www.largetutoring.com/blog/9mgihug6tlq2scz81atmneqvkj85un	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/9mgihug6tlq2scz81atmneqvkj85un.html	(from https://www.largetutoring.com/blog)
20:45:52	121592/121592	---MCZ	200	added ('OK')	text/html	etag:W/%224d8277880fc19ea0cddc4af2d8cde5fa--gzip%22	https://www.largetutoring.com/blog/turning-your-study-space-into-a-productivity-haven	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/turning-your-study-space-into-a-productivity-haven.html	(from https://www.largetutoring.com/blog)
20:45:55	1441465/1441465	---M--	200	added ('OK')	image/png	etag:CJGFiqi0yYkDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1730954579003-EVNCCLTV7GFB3TIJ5ELT/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1730954579003-EVNCCLTV7GFB3TIJ5ELT/1.png	(from https://www.largetutoring.com/blog)
20:45:56	1419156/1419156	---M--	200	added ('OK')	image/png	etag:CPjmqsGeiYkDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1728749703498-5DJH20KIPH6T23JX13UH/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1728749703498-5DJH20KIPH6T23JX13UH/1.png	(from https://www.largetutoring.com/blog)
20:45:57	123651/123651	---MCZ	200	added ('OK')	text/html	etag:W/%225977785c4e076c4c75256169d68a2bd1--gzip%22	https://www.largetutoring.com/blog/the-best-study-snacks-fuel-your-brain-and-stay-focused	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/the-best-study-snacks-fuel-your-brain-and-stay-focused.html	(from https://www.largetutoring.com/blog)
20:46:02	117462/117462	---MCZ	200	added ('OK')	text/html	etag:W/%221727851867190d7232e9f25c0ac3d3e9--gzip%22	https://www.largetutoring.com/blog/soundtracks-to-study-to-on-spotify	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/soundtracks-to-study-to-on-spotify.html	(from https://www.largetutoring.com/blog)
20:46:02	1834645/1834645	---M--	200	added ('OK')	image/png	etag:CJTWh4PEgIkDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1728450535927-5WLJ929ETMALS861MU4J/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1728450535927-5WLJ929ETMALS861MU4J/1.png	(from https://www.largetutoring.com/blog)
20:46:05	1204091/1204091	---M--	200	added ('OK')	image/png	etag:CLyW/cKl3YgDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727239757626-56WWR35SVDENP2YZ79HY/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727239757626-56WWR35SVDENP2YZ79HY/1.png	(from https://www.largetutoring.com/blog)
20:46:05	104096/104096	---MCZ	200	added ('OK')	text/html	etag:W/%22c999fb5568ec4caa3225b494ed4e94cb--gzip%22	https://www.largetutoring.com/blog/finding-your-path-an-interview-with-andrew-simpson-on-switching-majors-and-following-your-passions	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/finding-your-path-an-interview-with-andrew-simpson-on-switching-majors-and-following-your-passions.html	(from https://www.largetutoring.com/blog)
20:46:05	1600446/1600446	---M--	200	added ('OK')	image/png	etag:CLr2sNXo7ogDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727841895730-HFNPG7Q1V62ZIIPUBYFQ/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727841895730-HFNPG7Q1V62ZIIPUBYFQ/1.png	(from https://www.largetutoring.com/blog)
20:46:07	125998/125998	---M-Z	200	added ('OK')	text/html	etag:W/%224a6e9eb2860550ba5638fa16cf03df85%22	https://www.largetutoring.com/blog/no-phones-in-schools-6-things-to-consider	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/no-phones-in-schools-6-things-to-consider.html	(from https://www.largetutoring.com/blog)
20:46:12	116782/116782	---MCZ	200	added ('OK')	text/html	etag:W/%225356907efb3bb400f77fe5fba5cdd0e3--gzip%22	https://www.largetutoring.com/blog/morning-habits-to-boost-your-productivity	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/morning-habits-to-boost-your-productivity.html	(from https://www.largetutoring.com/blog)
20:46:17	1287463/1287463	---M--	200	added ('OK')	image/png	etag:CPPKsubIy4gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1726630752070-TG56AES2L6TRGKFF6U3U/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1726630752070-TG56AES2L6TRGKFF6U3U/1.png	(from https://www.largetutoring.com/blog)
20:46:18	1405447/1405447	---M--	200	added ('OK')	image/png	etag:CID/jZvi2ogDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727152969316-OO39GR6XKSQO2NSEW6RX/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727152969316-OO39GR6XKSQO2NSEW6RX/1.png	(from https://www.largetutoring.com/blog)
20:46:19	111131/111131	---MCZ	200	added ('OK')	text/html	etag:W/%220cdadf079233e1b53d37a9ca8ac21813--gzip%22	https://www.largetutoring.com/blog/study-less-study-smart-maximizing-your-learning-with-effective-strategies	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/study-less-study-smart-maximizing-your-learning-with-effective-strategies.html	(from https://www.largetutoring.com/blog)
20:46:23	119997/119997	---MCZ	200	added ('OK')	text/html	etag:W/%226ae39b69e4aaa904be47385a3c18fd9b--gzip%22	https://www.largetutoring.com/blog/essential-back-to-school-supplies-you-might-miss	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/essential-back-to-school-supplies-you-might-miss.html	(from https://www.largetutoring.com/blog)
20:46:25	2024841/2024841	---M--	200	added ('OK')	image/png	etag:COKEtPeAuogDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1726027344811-YPTANWWW3J5LSG88VZ0M/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1726027344811-YPTANWWW3J5LSG88VZ0M/1.png	(from https://www.largetutoring.com/blog)
20:46:27	2640360/2640360	---M--	200	added ('OK')	image/png	etag:CLzlxNCN14gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727027185315-BHN05WKR5GIW03J1LMZU/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1727027185315-BHN05WKR5GIW03J1LMZU/1.png	(from https://www.largetutoring.com/blog)
20:46:28	112682/112682	---MCZ	200	added ('OK')	text/html	etag:W/%22edc358b8a3c3ff0a4a4cc755013bea4c--gzip%22	https://www.largetutoring.com/blog/math-topics-to-review-for-back-to-school	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/math-topics-to-review-for-back-to-school.html	(from https://www.largetutoring.com/blog)
20:46:28	1088295/1088295	---M--	200	added ('OK')	image/png	etag:CNLctMryqogDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1725508095814-LTGRQPW9KGNH5BYKUQPY/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1725508095814-LTGRQPW9KGNH5BYKUQPY/1.png	(from https://www.largetutoring.com/blog)
20:46:30	146934/146934	---MCZ	200	added ('OK')	text/html	etag:W/%2245b319c21bd7be6ccf4585cc6373c639--gzip%22	https://www.largetutoring.com/blog/the-impact-of-specialized-coaching-for-students-with-learning-differences	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/the-impact-of-specialized-coaching-for-students-with-learning-differences.html	(from https://www.largetutoring.com/blog)
20:46:33	118948/118948	---M-Z	200	added ('OK')	text/html	etag:W/%225a2e0898a9760d9d25e8d4bedfd72b54%22	https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety.html	(from https://www.largetutoring.com/blog)
20:46:38	1377658/1377658	---M--	200	added ('OK')	image/png	etag:CJbBxJOulIgDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1724733813534-LWFV7ELE5OHAC7JX5ZIJ/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1724733813534-LWFV7ELE5OHAC7JX5ZIJ/1.png	(from https://www.largetutoring.com/blog)
20:46:38	1780107/1780107	---M--	200	added ('OK')	image/png	etag:CLGN0fG5qIgDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1725424157417-Y4QY2WHDD57VYNQH2OJ6/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1725424157417-Y4QY2WHDD57VYNQH2OJ6/1.png	(from https://www.largetutoring.com/blog)
20:46:38	1029602/1029602	---M--	200	added ('OK')	image/png	etag:CLCZnJTnh4gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1724302439014-AVP2VF1CJCP3HAJQ4KU7/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1724302439014-AVP2VF1CJCP3HAJQ4KU7/1.png	(from https://www.largetutoring.com/blog)
20:46:39	152340/152340	---MCZ	200	added ('OK')	text/html	etag:W/%229ce85642f5196ae54dd5a0641d83fe56--gzip%22	https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide.html	(from https://www.largetutoring.com/blog)
20:46:41	145503/145503	---MCZ	200	added ('OK')	text/html	etag:W/%22c28468c8e5f4c27560f8b915ecccc438--gzip%22	https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus.html	(from https://www.largetutoring.com/blog)
20:46:43	422067/422067	---M--	200	added ('OK')	image/png	etag:CNmGlI+N9ocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1723694150553-53428B2TKYEMW94C5WW3/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1723694150553-53428B2TKYEMW94C5WW3/1.png	(from https://www.largetutoring.com/blog)
20:46:43	128107/128107	---MCZ	200	added ('OK')	text/html	etag:W/%226bb24d9184aecc03d69eba131da5e8df--gzip%22	https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals.html	(from https://www.largetutoring.com/blog)
20:46:44	1323595/1323595	---M--	200	added ('OK')	image/png	etag:CKfn2ISh/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1724008738257-2EXC1HK103NLU2502IFA/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1724008738257-2EXC1HK103NLU2502IFA/1.png	(from https://www.largetutoring.com/blog)
20:46:46	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Fri,%2017%20Jan%202025%2018:46:45%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/6787fc2a62b82e4f48a5e855/1736965162868/depositphotos_652205164-stock-photo-newspaper-cup-coffee-sticky-notes.jpg?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/6787fc2a62b82e4f48a5e855/1736965162868/depositphotos_652205164-stock-photo-newspaper-cup-coffee-sticky-notes.a126f7.delayed	(from https://www.largetutoring.com/newsletter)
20:46:46	146326/146326	---MCZ	200	added ('OK')	text/html	etag:W/%22841055d16cdc7a01377417152ffca6eb--gzip%22	https://www.largetutoring.com/blog?offset=1723094855050	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blogc8e9.html	(from https://www.largetutoring.com/blog)
20:46:46	33053/33053	---M--	200	added ('OK')	image/jpeg	etag:COz2jLeF0IkDEAE=	https://images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/fc0ab68e-3da4-46d1-852f-908a34158773/depositphotos_652205164-stock-photo-newspaper-cup-coffee-sticky-notes.jpg?content-type=image%2Fjpeg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/fc0ab68e-3da4-46d1-852f-908a34158773/depositphotos_652205164-stock-photo-newspaper-cup-coffee-sticky-notesee8a.jpg	(from https://www.largetutoring.com/newsletter)
20:46:47	28973/28973	---M--	200	added ('OK')	image/jpeg	etag:CMvmw4+G0IkDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/664bfbde-912d-4cc2-a34c-7260130bcbfe/depositphotos_652205164-stock-photo-newspaper-cup-coffee-sticky-notes.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/664bfbde-912d-4cc2-a34c-7260130bcbfe/depositphotos_652205164-stock-photo-newspaper-cup-coffee-sticky-notes.jpg	(from https://www.largetutoring.com/newsletter)
20:46:54	45811/45811	---M-Z	200	added ('OK')	text/javascript	etag:%220fe7244f2c0fb2b7aca6be4096f64dac%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-e43975569f02c59d2203-min.en-US.js	C:/Users/kndub/OneDrive/Documents/BrightStarz/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-e43975569f02c59d2203-min.en-US.js	(from https://www.largetutoring.com/contact)
20:47:57	1568577/1568577	---M-Z	200	added ('OK')	text/javascript	etag:%22a95bd45b1ea6b731def4b32f0d97bad8%22	http://assets.squarespace.com/universal/scripts-compressed/common-96c6dd736eecfc311400-min.en-US.js	C:/Users/kndub/OneDrive/Documents/BrightStarz/assets.squarespace.com/universal/scripts-compressed/common-96c6dd736eecfc311400-min.en-US.js	(from https://www.largetutoring.com/contact)
20:47:58	716880/716880	---M--	200	added ('OK')	image/jpeg	etag:CNeRy/7zx+sCEAE=	https://images.squarespace-cdn.com/content/v1/5ec321c2af33de48734cc929/1589847885952-PYSL0PZB2JIMU9JZ9P99/20140301_Trade-151_0124-copy.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ec321c2af33de48734cc929/1589847885952-PYSL0PZB2JIMU9JZ9P99/20140301_Trade-151_0124-copy.jpg	(from https://www.largetutoring.com/newsletter)
20:48:01	45754/45754	---M-Z	200	added ('OK')	text/javascript	etag:%22c0e80b4e56a0debcd17589589515a142%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-367d81344f1b40269c74-min.en-US.js	C:/Users/kndub/OneDrive/Documents/BrightStarz/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-367d81344f1b40269c74-min.en-US.js	(from https://www.largetutoring.com/covid19)
20:48:03	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Jan%202025%2018:48:02%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/675f17ce79798f076133e2c3/1734285267261/interview+andrew+-+blog+(1).png?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/675f17ce79798f076133e2c3/1734285267261/interview+andrew+-+blog+(1).a926f7.delayed	(from https://www.largetutoring.com/blog/5-things-taylor-swift-can-teach-us-about-success-e77rx)
20:48:04	1554362/1554362	---M--	200	added ('OK')	image/png	etag:CLuny47164cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1723344112403-VF99EM2G1HA0FR594UGE/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1723344112403-VF99EM2G1HA0FR594UGE/1.png	(from https://www.largetutoring.com/blog)
20:48:08	688104/688104	---M--	200	added ('OK')	image/jpeg	etag:CIf1+5Ke1IYDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1718132448393-2IDELAIQZ0QXRTIXZKMX/image-asset.jpeg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1718132448393-2IDELAIQZ0QXRTIXZKMX/image-asset.jpg	(from https://www.largetutoring.com/contact)
20:48:08	91331/91331	---MCZ	200	added ('OK')	text/html	etag:W/%22121be7165185655439badda578177be5--gzip%22	https://www.largetutoring.com/blog?author=675ef9b437488f7c4db916de	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blogf4c0.html	(from https://www.largetutoring.com/blog/5-things-taylor-swift-can-teach-us-about-success-e77rx)
20:48:10	2064732/2064732	---M--	200	added ('OK')	image/png	etag:CMjdhq/U5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1723094803699-G19LEOYYQ6UV9RH5S2AL/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1723094803699-G19LEOYYQ6UV9RH5S2AL/1.png	(from https://www.largetutoring.com/blog)
20:48:13	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Jan%202025%2018:48:12%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/675f0f1259484b31073c631b/1734285144099/interview+andrew+-+blog.png?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/t/675f0f1259484b31073c631b/1734285144099/interview+andrew+-+blog.ae26f7.delayed	(from https://www.largetutoring.com/blog/5-things-taylor-swift-can-teach-us-about-success)
20:48:13	56062/56062	---M--	200	added ('OK')	image/jpeg	etag:CPb2wc2uqooDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/59b19b63-2ae1-4c6c-9ea0-d0ffc159b940/417ff4bee657f51d8c127c9421de78a2.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/59b19b63-2ae1-4c6c-9ea0-d0ffc159b940/417ff4bee657f51d8c127c9421de78a2.jpg	(from https://www.largetutoring.com/blog/5-things-taylor-swift-can-teach-us-about-success-e77rx)
20:48:15	1617994/1617994	---M--	200	added ('OK')	image/png	etag:CLe67oasqooDEAE=	https://images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/997a80b4-9a71-48cd-824e-b3c18d7952c4/interview+andrew+-+blog+%281%29.png?format=1500w&content-type=image%2Fpng	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/997a80b4-9a71-48cd-824e-b3c18d7952c4/interview+andrew+-+blog+(1)2acd.png	(from https://www.largetutoring.com/blog/5-things-taylor-swift-can-teach-us-about-success-e77rx)
20:48:16	189747/189747	---MCZ	200	added ('OK')	text/html	etag:W/%22db39a4563d4f507a8b9f229b1a3ac067--gzip%22	https://www.largetutoring.com/blog?author=5ee6aed76b5d5747f5cbf559	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog4894.html	(from https://www.largetutoring.com/blog/5-things-taylor-swift-can-teach-us-about-success)
